,lat,long,total_bikes,restaurant_name,distance,rating,location
5328,,,,Darband Restaurant,5121,8.1,879 York Mills Rd
5329,,,,Eataly,7021,8.4,55 Bloor St W
5330,,,,The Keg Steakhouse & Bar,1241,8.9,515 Jarvis St
5331,,,,Eataly,600,8.4,55 Bloor St W
5332,,,,House on Parliament,2094,8.9,454 Parliament St
5333,,,,The Library Specialty Coffee,2312,8.9,281 Dundas St W
5334,,,,HotBlack Coffee,2754,9.0,245 Queen St W
5335,,,,Pai,3025,9.2,18 Duncan St
5336,,,,Hair of the Dog,1542,8.5,425 Church St
5337,,,,Neo Coffee Bar,3126,9.0,161 Frederick St
5338,,,,The Keg Steakhouse + Bar,2818,8.8,165 York St
5339,,,,Tim Hortons,1862,8.5,70 Gerrard St W
5340,,,,House on Parliament,1228,8.9,454 Parliament St
5341,,,,The Keg Steakhouse & Bar,1264,8.9,515 Jarvis St
5342,,,,Neo Coffee Bar,2671,9.0,161 Frederick St
5343,,,,Te Aro,2723,8.9,983 Queen St E
5344,,,,Hair of the Dog,1664,8.5,425 Church St
5345,,,,The Library Specialty Coffee,2960,8.9,281 Dundas St W
5346,,,,Pai,3442,9.2,18 Duncan St
5347,,,,HotBlack Coffee,3214,9.0,245 Queen St W
5348,,,,The Keg Steakhouse + Bar,3069,8.8,165 York St
5349,,,,Eataly,1828,8.4,55 Bloor St W
5350,,,,Chipotle Mexican Grill,3132,8.5,1072 Don Mills Rd
5351,,,,The Keg Steakhouse & Bar,6739,8.9,515 Jarvis St
5352,,,,House on Parliament,7164,8.9,454 Parliament St
5353,,,,Darband Restaurant,4068,8.1,879 York Mills Rd
5354,,,,The Library Specialty Coffee,8142,8.9,281 Dundas St W
5355,,,,Te Aro,8101,8.9,983 Queen St E
5356,,,,Pai,8846,9.2,18 Duncan St
5357,,,,Neo Coffee Bar,8575,9.0,161 Frederick St
5358,,,,HotBlack Coffee,8576,9.0,245 Queen St W
5359,,,,Eataly,6428,8.4,55 Bloor St W
5360,,,,The Keg Steakhouse & Bar,2287,8.9,515 Jarvis St
5361,,,,House on Parliament,3056,8.9,454 Parliament St
5362,,,,Eataly,1678,8.4,55 Bloor St W
5363,,,,The Library Specialty Coffee,3358,8.9,281 Dundas St W
5364,,,,HotBlack Coffee,3818,9.0,245 Queen St W
5365,,,,Pai,4089,9.2,18 Duncan St
5366,,,,Hair of the Dog,2630,8.5,425 Church St
5367,,,,Neo Coffee Bar,4204,9.0,161 Frederick St
5368,,,,The Keg Steakhouse + Bar,3906,8.8,165 York St
5369,,,,Sneaky Dee's,3361,8.6,431 College St
5370,,,,Te Aro,2236,8.9,983 Queen St E
5371,,,,Boxcar Social,2597,8.9,4 Boulton Ave
5372,,,,Neo Coffee Bar,3926,9.0,161 Frederick St
5373,,,,House on Parliament,4263,8.9,454 Parliament St
5374,,,,Cluny Bistro,3017,8.5,35 Tank House Lane
5375,,,,Sukho Thai,4324,8.7,52 Wellington St E
5376,,,,The Keg Steakhouse + Bar,4333,8.7,26 the Esplanade
5377,,,,Chotto Matte,4655,8.8,161 Bay St
5378,,,,Pai,5447,9.2,18 Duncan St
5379,,,,Walrus Pub & Beer Hall,4717,8.7,187 Bay St
5380,,,,Bamiyan Kabob,599,8.1,4205 Keele St
5381,,,,Centre Street Deli,4931,8.8,1136 Centre St
5382,,,,Amadeus Fine Cakes Ltd,5245,8.9,7380 Bathurst St
5383,,,,Grill Gate,4501,8.6,832 Sheppard Ave W
5384,,,,Parc Downsview Park,3450,8.1,35 Carl Hall Rd
5385,,,,The Mills TapHouse + Grill,6693,8.6,9100F Jane St
5386,,,,Tim Hortons,3774,8.0,7501 Weston Rd
5387,,,,RH Courtyard Café,6480,8.3,3401 Dufferin St
5388,,,,EAT BKK Thai Kitchen & Bar,6952,8.3,6307 Yonge St
5389,,,,Tim Hortons,2703,7.6,1600 Steeles Ave W
5390,,,,Te Aro,3443,8.9,983 Queen St E
5391,,,,Boxcar Social,4006,8.9,4 Boulton Ave
5392,,,,House on Parliament,5056,8.9,454 Parliament St
5393,,,,Neo Coffee Bar,5994,9.0,161 Frederick St
5394,,,,The Keg Steakhouse & Bar,5656,8.9,515 Jarvis St
5395,,,,Pai,7405,9.2,18 Duncan St
5396,,,,Cluny Bistro,5352,8.5,35 Tank House Lane
5397,,,,Sukho Thai,6476,8.7,52 Wellington St E
5398,,,,HotBlack Coffee,7257,9.0,245 Queen St W
5399,,,,The Keg Steakhouse + Bar,6619,8.7,26 the Esplanade
5400,,,,The Library Specialty Coffee,1443,8.9,281 Dundas St W
5401,,,,Sneaky Dee's,922,8.6,431 College St
5402,,,,HotBlack Coffee,1904,9.0,245 Queen St W
5403,,,,Pai,2131,9.2,18 Duncan St
5404,,,,The Keg Steakhouse & Bar,2006,8.9,515 Jarvis St
5405,,,,The Keg Steakhouse + Bar,2176,8.8,165 York St
5406,,,,Cafe Landwer,2210,8.7,165 University Ave
5407,,,,Eataly,1310,8.4,55 Bloor St W
5408,,,,Tim Hortons,1558,8.5,70 Gerrard St W
5409,,,,House on Parliament,2823,8.9,454 Parliament St
5410,,,,Boxcar Social,746,8.9,4 Boulton Ave
5411,,,,Te Aro,791,8.9,983 Queen St E
5412,,,,Neo Coffee Bar,2306,9.0,161 Frederick St
5413,,,,House on Parliament,2382,8.9,454 Parliament St
5414,,,,Cluny Bistro,1418,8.5,35 Tank House Lane
5415,,,,Sukho Thai,2774,8.7,52 Wellington St E
5416,,,,The Keg Steakhouse + Bar,2844,8.7,26 the Esplanade
5417,,,,Chotto Matte,3161,8.8,161 Bay St
5418,,,,The Keg Steakhouse & Bar,3290,8.9,515 Jarvis St
5419,,,,Pai,3889,9.2,18 Duncan St
5420,,,,Pai,183,9.2,18 Duncan St
5421,,,,HotBlack Coffee,311,9.0,245 Queen St W
5422,,,,The Keg Steakhouse + Bar,272,8.8,165 York St
5423,,,,Cafe Landwer,103,8.7,165 University Ave
5424,,,,The Library Specialty Coffee,789,8.9,281 Dundas St W
5425,,,,Chotto Matte,633,8.8,161 Bay St
5426,,,,Walrus Pub & Beer Hall,553,8.7,187 Bay St
5427,,,,Neo Coffee Bar,1401,9.0,161 Frederick St
5428,,,,Cactus Club Cafe,405,8.5,77 Adelaide St W
5429,,,,Sukho Thai,947,8.7,52 Wellington St E
5430,,,,HotBlack Coffee,110,9.0,245 Queen St W
5431,,,,Pai,303,9.2,18 Duncan St
5432,,,,The Keg Steakhouse + Bar,263,8.8,165 York St
5433,,,,The Library Specialty Coffee,523,8.9,281 Dundas St W
5434,,,,Cafe Landwer,247,8.7,165 University Ave
5435,,,,Chotto Matte,817,8.8,161 Bay St
5436,,,,Walrus Pub & Beer Hall,715,8.7,187 Bay St
5437,,,,Neo Coffee Bar,1450,9.0,161 Frederick St
5438,,,,Cactus Club Cafe,464,8.5,77 Adelaide St W
5439,,,,Sukho Thai,1049,8.7,52 Wellington St E
5440,,,,Pai,1262,9.2,18 Duncan St
5441,,,,HotBlack Coffee,1431,9.0,245 Queen St W
5442,,,,The Library Specialty Coffee,1678,8.9,281 Dundas St W
5443,,,,The Keg Steakhouse + Bar,1689,8.8,165 York St
5444,,,,Cafe Landwer,1528,8.7,165 University Ave
5445,,,,Chotto Matte,1905,8.8,161 Bay St
5446,,,,Walrus Pub & Beer Hall,1882,8.7,187 Bay St
5447,,,,Dark Horse Espresso Bar,1082,8.4,215 Spadina Ave
5448,,,,Communist's Daughter,1808,8.6,1149 Dundas St W
5449,,,,Sneaky Dee's,1738,8.6,431 College St
5450,,,,Chotto Matte,501,8.8,161 Bay St
5451,,,,Pai,1130,9.2,18 Duncan St
5452,,,,The Keg Steakhouse + Bar,537,8.7,26 the Esplanade
5453,,,,Neo Coffee Bar,1136,9.0,161 Frederick St
5454,,,,Walrus Pub & Beer Hall,614,8.7,187 Bay St
5455,,,,Sukho Thai,731,8.7,52 Wellington St E
5456,,,,HotBlack Coffee,1309,9.0,245 Queen St W
5457,,,,The Keg Steakhouse + Bar,1041,8.8,165 York St
5458,,,,Cafe Landwer,995,8.7,165 University Ave
5459,,,,BeaverTails,364,8.5,145 Queen's Quay W
5460,,,,The Good Neighbour,1974,8.8,238 Annette St
5461,,,,Communist's Daughter,2570,8.6,1149 Dundas St W
5462,,,,Sneaky Dee's,3232,8.6,431 College St
5463,,,,Pai,4957,9.2,18 Duncan St
5464,,,,The Library Specialty Coffee,4574,8.9,281 Dundas St W
5465,,,,HotBlack Coffee,4863,9.0,245 Queen St W
5466,,,,The Keg Steakhouse + Bar,5227,8.8,165 York St
5467,,,,The Keg Steakhouse & Bar,5490,8.9,515 Jarvis St
5468,,,,Cafe Landwer,5170,8.7,165 University Ave
5469,,,,Pennies,3541,8.3,127 Strachan Ave
5470,,,,Pai,2083,9.2,18 Duncan St
5471,,,,Communist's Daughter,1351,8.6,1149 Dundas St W
5472,,,,HotBlack Coffee,2215,9.0,245 Queen St W
5473,,,,Pennies,445,8.3,127 Strachan Ave
5474,,,,The Library Specialty Coffee,2364,8.9,281 Dundas St W
5475,,,,Sneaky Dee's,1928,8.6,431 College St
5476,,,,The Keg Steakhouse + Bar,2509,8.8,165 York St
5477,,,,Cafe Landwer,2355,8.7,165 University Ave
5478,,,,Chotto Matte,2755,8.8,161 Bay St
5479,,,,Walrus Pub & Beer Hall,2730,8.7,187 Bay St
5480,,,,Pai,779,9.2,18 Duncan St
5481,,,,HotBlack Coffee,916,9.0,245 Queen St W
5482,,,,The Library Specialty Coffee,1160,8.9,281 Dundas St W
5483,,,,The Keg Steakhouse + Bar,1202,8.8,165 York St
5484,,,,Cafe Landwer,1052,8.7,165 University Ave
5485,,,,Chotto Matte,1508,8.8,161 Bay St
5486,,,,Walrus Pub & Beer Hall,1464,8.7,187 Bay St
5487,,,,Dark Horse Espresso Bar,607,8.4,215 Spadina Ave
5488,,,,Neo Coffee Bar,2350,9.0,161 Frederick St
5489,,,,A&W Restaurant,637,8.3,8 Mercer St
5490,,,,Communist's Daughter,1611,8.6,1149 Dundas St W
5491,,,,Sneaky Dee's,2201,8.6,431 College St
5492,,,,The Good Neighbour,2963,8.8,238 Annette St
5493,,,,Pai,3919,9.2,18 Duncan St
5494,,,,The Library Specialty Coffee,3545,8.9,281 Dundas St W
5495,,,,HotBlack Coffee,3826,9.0,245 Queen St W
5496,,,,The Keg Steakhouse + Bar,4190,8.8,165 York St
5497,,,,Cafe Landwer,4132,8.7,165 University Ave
5498,,,,Pennies,2585,8.3,127 Strachan Ave
5499,,,,The Keg Steakhouse & Bar,4557,8.9,515 Jarvis St
5500,,,,The Good Neighbour,2288,8.8,238 Annette St
5501,,,,Communist's Daughter,2893,8.6,1149 Dundas St W
5502,,,,Pai,5464,9.2,18 Duncan St
5503,,,,Sneaky Dee's,4141,8.6,431 College St
5504,,,,HotBlack Coffee,5481,9.0,245 Queen St W
5505,,,,The Library Specialty Coffee,5372,8.9,281 Dundas St W
5506,,,,Pennies,3556,8.3,127 Strachan Ave
5507,,,,The Keg Steakhouse + Bar,5841,8.8,165 York St
5508,,,,Cafe Landwer,5728,8.7,165 University Ave
5509,,,,Chotto Matte,6244,8.8,161 Bay St
5510,,,,Te Aro,2117,8.9,983 Queen St E
5511,,,,House on Parliament,2640,8.9,454 Parliament St
5512,,,,The Keg Steakhouse & Bar,3123,8.9,515 Jarvis St
5513,,,,Neo Coffee Bar,3836,9.0,161 Frederick St
5514,,,,Pai,5053,9.2,18 Duncan St
5515,,,,HotBlack Coffee,4871,9.0,245 Queen St W
5516,,,,Sukho Thai,4276,8.7,52 Wellington St E
5517,,,,The Library Specialty Coffee,4720,8.9,281 Dundas St W
5518,,,,Hair of the Dog,3442,8.5,425 Church St
5519,,,,Cluny Bistro,3455,8.5,35 Tank House Lane
5520,,,,Pai,916,9.2,18 Duncan St
5521,,,,Chotto Matte,526,8.8,161 Bay St
5522,,,,HotBlack Coffee,1132,9.0,245 Queen St W
5523,,,,Walrus Pub & Beer Hall,610,8.7,187 Bay St
5524,,,,The Keg Steakhouse + Bar,713,8.7,26 the Esplanade
5525,,,,The Keg Steakhouse + Bar,933,8.8,165 York St
5526,,,,Neo Coffee Bar,1339,9.0,161 Frederick St
5527,,,,Sukho Thai,879,8.7,52 Wellington St E
5528,,,,Cafe Landwer,843,8.7,165 University Ave
5529,,,,BeaverTails,251,8.5,145 Queen's Quay W
5530,,,,Pai,1833,9.2,18 Duncan St
5531,,,,HotBlack Coffee,2012,9.0,245 Queen St W
5532,,,,The Library Specialty Coffee,2253,8.9,281 Dundas St W
5533,,,,Communist's Daughter,1788,8.6,1149 Dundas St W
5534,,,,The Keg Steakhouse + Bar,2257,8.8,165 York St
5535,,,,Cafe Landwer,2092,8.7,165 University Ave
5536,,,,Chotto Matte,2418,8.8,161 Bay St
5537,,,,Pennies,818,8.3,127 Strachan Ave
5538,,,,Walrus Pub & Beer Hall,2409,8.7,187 Bay St
5539,,,,Sneaky Dee's,2112,8.6,431 College St
5540,,,,Pai,1322,9.2,18 Duncan St
5541,,,,HotBlack Coffee,1550,9.0,245 Queen St W
5542,,,,The Library Specialty Coffee,1896,8.9,281 Dundas St W
5543,,,,The Keg Steakhouse + Bar,1722,8.8,165 York St
5544,,,,Cafe Landwer,1552,8.7,165 University Ave
5545,,,,Chotto Matte,1794,8.8,161 Bay St
5546,,,,Forget Me Not Cafe,877,8.4,506 Adelaide St W
5547,,,,Walrus Pub & Beer Hall,1800,8.7,187 Bay St
5548,,,,Neo Coffee Bar,2693,9.0,161 Frederick St
5549,,,,The Keg Steakhouse + Bar,2089,8.7,26 the Esplanade
5550,,,,Communist's Daughter,923,8.6,1149 Dundas St W
5551,,,,Sneaky Dee's,2150,8.6,431 College St
5552,,,,Pai,3531,9.2,18 Duncan St
5553,,,,HotBlack Coffee,3521,9.0,245 Queen St W
5554,,,,The Library Specialty Coffee,3383,8.9,281 Dundas St W
5555,,,,The Good Neighbour,3419,8.8,238 Annette St
5556,,,,Pennies,1769,8.3,127 Strachan Ave
5557,,,,The Keg Steakhouse + Bar,3887,8.8,165 York St
5558,,,,Cafe Landwer,3786,8.7,165 University Ave
5559,,,,Dark Horse Espresso Bar,2850,8.4,215 Spadina Ave
5560,,,,Pai,1061,9.2,18 Duncan St
5561,,,,Chotto Matte,508,8.8,161 Bay St
5562,,,,The Keg Steakhouse + Bar,605,8.7,26 the Esplanade
5563,,,,Walrus Pub & Beer Hall,614,8.7,187 Bay St
5564,,,,Neo Coffee Bar,1219,9.0,161 Frederick St
5565,,,,HotBlack Coffee,1254,9.0,245 Queen St W
5566,,,,Sukho Thai,791,8.7,52 Wellington St E
5567,,,,The Keg Steakhouse + Bar,1010,8.8,165 York St
5568,,,,BeaverTails,279,8.5,145 Queen's Quay W
5569,,,,Cafe Landwer,948,8.7,165 University Ave
5570,,,,Te Aro,3468,8.9,983 Queen St E
5571,,,,Boxcar Social,4160,8.9,4 Boulton Ave
5572,,,,House on Parliament,5729,8.9,454 Parliament St
5573,,,,Neo Coffee Bar,6184,9.0,161 Frederick St
5574,,,,The Keg Steakhouse & Bar,6534,8.9,515 Jarvis St
5575,,,,Cluny Bistro,5340,8.5,35 Tank House Lane
5576,,,,Sukho Thai,6669,8.7,52 Wellington St E
5577,,,,Pai,7752,9.2,18 Duncan St
5578,,,,The Keg Steakhouse + Bar,6759,8.7,26 the Esplanade
5579,,,,Chotto Matte,7068,8.8,161 Bay St
5580,,,,Neo Coffee Bar,773,9.0,161 Frederick St
5581,,,,Pai,1373,9.2,18 Duncan St
5582,,,,House on Parliament,1057,8.9,454 Parliament St
5583,,,,HotBlack Coffee,1221,9.0,245 Queen St W
5584,,,,The Keg Steakhouse + Bar,952,8.8,165 York St
5585,,,,Sukho Thai,833,8.7,52 Wellington St E
5586,,,,The Library Specialty Coffee,1242,8.9,281 Dundas St W
5587,,,,Chotto Matte,1083,8.8,161 Bay St
5588,,,,The Keg Steakhouse & Bar,1220,8.9,515 Jarvis St
5589,,,,The Keg Steakhouse + Bar,1028,8.7,26 the Esplanade
5590,,,,Ital Vital Rastarant West Indian Vegan,1118,8.0,741 Pharmacy Ave
5591,,,,Te Aro,6168,8.9,983 Queen St E
5592,,,,Arz Bakery and Fine Foods,4102,8.3,1909 Lawrence Ave E
5593,,,,Chipotle Mexican Grill,4996,8.5,1072 Don Mills Rd
5594,,,,JOEY Don Mills,4962,8.4,75 O'Neill Rd
5595,,,,House on Parliament,7579,8.9,454 Parliament St
5596,,,,The Keg Steakhouse & Bar,8044,8.9,515 Jarvis St
5597,,,,Neo Coffee Bar,8647,9.0,161 Frederick St
5598,,,,Pai,9981,9.2,18 Duncan St
5599,,,,HotBlack Coffee,9809,9.0,245 Queen St W
5600,,,,Te Aro,2549,8.9,983 Queen St E
5601,,,,Boxcar Social,3240,8.9,4 Boulton Ave
5602,,,,House on Parliament,4823,8.9,454 Parliament St
5603,,,,Neo Coffee Bar,5268,9.0,161 Frederick St
5604,,,,The Keg Steakhouse & Bar,5642,8.9,515 Jarvis St
5605,,,,Cluny Bistro,4430,8.5,35 Tank House Lane
5606,,,,Sukho Thai,5754,8.7,52 Wellington St E
5607,,,,Pai,6834,9.2,18 Duncan St
5608,,,,The Keg Steakhouse + Bar,5846,8.7,26 the Esplanade
5609,,,,Chotto Matte,6154,8.8,161 Bay St
5610,,,,Te Aro,2969,8.9,983 Queen St E
5611,,,,Boxcar Social,3640,8.9,4 Boulton Ave
5612,,,,House on Parliament,5063,8.9,454 Parliament St
5613,,,,Neo Coffee Bar,5700,9.0,161 Frederick St
5614,,,,The Keg Steakhouse & Bar,5815,8.9,515 Jarvis St
5615,,,,Cluny Bistro,4920,8.5,35 Tank House Lane
5616,,,,Pai,7228,9.2,18 Duncan St
5617,,,,Sukho Thai,6191,8.7,52 Wellington St E
5618,,,,The Keg Steakhouse + Bar,6303,8.7,26 the Esplanade
5619,,,,HotBlack Coffee,7126,9.0,245 Queen St W
5620,,,,The Good Neighbour,1932,8.8,238 Annette St
5621,,,,Communist's Daughter,3972,8.6,1149 Dundas St W
5622,,,,Sneaky Dee's,4357,8.6,431 College St
5623,,,,Pai,6137,9.2,18 Duncan St
5624,,,,The Library Specialty Coffee,5641,8.9,281 Dundas St W
5625,,,,HotBlack Coffee,6000,9.0,245 Queen St W
5626,,,,The Keg Steakhouse & Bar,6222,8.9,515 Jarvis St
5627,,,,The Keg Steakhouse + Bar,6346,8.8,165 York St
5628,,,,Cafe Landwer,6318,8.7,165 University Ave
5629,,,,House on Parliament,7108,8.9,454 Parliament St
5630,,,,Communist's Daughter,2105,8.6,1149 Dundas St W
5631,,,,The Good Neighbour,2616,8.8,238 Annette St
5632,,,,Sneaky Dee's,3350,8.6,431 College St
5633,,,,Pai,4691,9.2,18 Duncan St
5634,,,,HotBlack Coffee,4699,9.0,245 Queen St W
5635,,,,The Library Specialty Coffee,4582,8.9,281 Dundas St W
5636,,,,Pennies,2813,8.3,127 Strachan Ave
5637,,,,The Keg Steakhouse + Bar,5061,8.8,165 York St
5638,,,,Cafe Landwer,4952,8.7,165 University Ave
5639,,,,Chotto Matte,5477,8.8,161 Bay St
5640,,,,Pai,1862,9.2,18 Duncan St
5641,,,,HotBlack Coffee,1983,9.0,245 Queen St W
5642,,,,Communist's Daughter,1299,8.6,1149 Dundas St W
5643,,,,Pennies,325,8.3,127 Strachan Ave
5644,,,,The Library Specialty Coffee,2121,8.9,281 Dundas St W
5645,,,,Sneaky Dee's,1718,8.6,431 College St
5646,,,,The Keg Steakhouse + Bar,2285,8.8,165 York St
5647,,,,Cafe Landwer,2135,8.7,165 University Ave
5648,,,,Chotto Matte,2557,8.8,161 Bay St
5649,,,,Dark Horse Espresso Bar,1471,8.4,215 Spadina Ave
5650,,,,Boxcar Social,249,8.9,4 Boulton Ave
5651,,,,Te Aro,940,8.9,983 Queen St E
5652,,,,House on Parliament,1517,8.9,454 Parliament St
5653,,,,Neo Coffee Bar,1826,9.0,161 Frederick St
5654,,,,Cluny Bistro,1164,8.5,35 Tank House Lane
5655,,,,The Keg Steakhouse & Bar,2424,8.9,515 Jarvis St
5656,,,,Sukho Thai,2317,8.7,52 Wellington St E
5657,,,,The Keg Steakhouse + Bar,2440,8.7,26 the Esplanade
5658,,,,Pai,3356,9.2,18 Duncan St
5659,,,,Chotto Matte,2725,8.8,161 Bay St
5660,,,,Sneaky Dee's,2030,8.6,431 College St
5661,,,,The Library Specialty Coffee,3100,8.9,281 Dundas St W
5662,,,,Communist's Daughter,2480,8.6,1149 Dundas St W
5663,,,,Pai,3720,9.2,18 Duncan St
5664,,,,HotBlack Coffee,3528,9.0,245 Queen St W
5665,,,,The Keg Steakhouse & Bar,3490,8.9,515 Jarvis St
5666,,,,The Keg Steakhouse + Bar,3834,8.8,165 York St
5667,,,,Eataly,2618,8.4,55 Bloor St W
5668,,,,House on Parliament,4379,8.9,454 Parliament St
5669,,,,Cafe Landwer,3845,8.7,165 University Ave
5670,,,,Neo Coffee Bar,453,9.0,161 Frederick St
5671,,,,Sukho Thai,461,8.7,52 Wellington St E
5672,,,,Pai,1267,9.2,18 Duncan St
5673,,,,Chotto Matte,776,8.8,161 Bay St
5674,,,,The Keg Steakhouse + Bar,659,8.7,26 the Esplanade
5675,,,,HotBlack Coffee,1188,9.0,245 Queen St W
5676,,,,The Keg Steakhouse + Bar,847,8.8,165 York St
5677,,,,Walrus Pub & Beer Hall,722,8.7,187 Bay St
5678,,,,House on Parliament,1326,8.9,454 Parliament St
5679,,,,The Library Specialty Coffee,1355,8.9,281 Dundas St W
5680,,,,Pai,1477,9.2,18 Duncan St
5681,,,,Sneaky Dee's,502,8.6,431 College St
5682,,,,HotBlack Coffee,1412,9.0,245 Queen St W
5683,,,,The Library Specialty Coffee,1252,8.9,281 Dundas St W
5684,,,,Communist's Daughter,1229,8.6,1149 Dundas St W
5685,,,,The Keg Steakhouse + Bar,1781,8.8,165 York St
5686,,,,Dark Horse Espresso Bar,746,8.4,215 Spadina Ave
5687,,,,Cafe Landwer,1704,8.7,165 University Ave
5688,,,,Chotto Matte,2279,8.8,161 Bay St
5689,,,,Walrus Pub & Beer Hall,2197,8.7,187 Bay St
5690,,,,House on Parliament,393,8.9,454 Parliament St
5691,,,,Neo Coffee Bar,1254,9.0,161 Frederick St
5692,,,,The Keg Steakhouse & Bar,1288,8.9,515 Jarvis St
5693,,,,Sukho Thai,1658,8.7,52 Wellington St E
5694,,,,Pai,2469,9.2,18 Duncan St
5695,,,,Te Aro,2053,8.9,983 Queen St E
5696,,,,HotBlack Coffee,2321,9.0,245 Queen St W
5697,,,,The Keg Steakhouse + Bar,1839,8.7,26 the Esplanade
5698,,,,Chotto Matte,2031,8.8,161 Bay St
5699,,,,The Keg Steakhouse + Bar,2044,8.8,165 York St
5700,,,,Te Aro,2263,8.9,983 Queen St E
5701,,,,Boxcar Social,2696,8.9,4 Boulton Ave
5702,,,,House on Parliament,3564,8.9,454 Parliament St
5703,,,,The Keg Steakhouse & Bar,4154,8.9,515 Jarvis St
5704,,,,Neo Coffee Bar,4580,9.0,161 Frederick St
5705,,,,Pai,5936,9.2,18 Duncan St
5706,,,,Cluny Bistro,4024,8.5,35 Tank House Lane
5707,,,,Sukho Thai,5051,8.7,52 Wellington St E
5708,,,,HotBlack Coffee,5779,9.0,245 Queen St W
5709,,,,The Library Specialty Coffee,5679,8.9,281 Dundas St W
5710,,,,Te Aro,247,8.9,983 Queen St E
5711,,,,Boxcar Social,533,8.9,4 Boulton Ave
5712,,,,House on Parliament,2136,8.9,454 Parliament St
5713,,,,Neo Coffee Bar,2592,9.0,161 Frederick St
5714,,,,Cluny Bistro,1865,8.5,35 Tank House Lane
5715,,,,The Keg Steakhouse & Bar,3011,8.9,515 Jarvis St
5716,,,,Sukho Thai,3083,8.7,52 Wellington St E
5717,,,,The Keg Steakhouse + Bar,3201,8.7,26 the Esplanade
5718,,,,Pai,4123,9.2,18 Duncan St
5719,,,,Chotto Matte,3490,8.8,161 Bay St
5720,,,,Te Aro,2206,8.9,983 Queen St E
5721,,,,Boxcar Social,2717,8.9,4 Boulton Ave
5722,,,,House on Parliament,3756,8.9,454 Parliament St
5723,,,,Neo Coffee Bar,4679,9.0,161 Frederick St
5724,,,,The Keg Steakhouse & Bar,4399,8.9,515 Jarvis St
5725,,,,Cluny Bistro,4062,8.5,35 Tank House Lane
5726,,,,Pai,6089,9.2,18 Duncan St
5727,,,,Sukho Thai,5160,8.7,52 Wellington St E
5728,,,,HotBlack Coffee,5945,9.0,245 Queen St W
5729,,,,The Keg Steakhouse + Bar,5305,8.7,26 the Esplanade
5730,,,,Neo Coffee Bar,334,9.0,161 Frederick St
5731,,,,Sukho Thai,335,8.7,52 Wellington St E
5732,,,,The Keg Steakhouse + Bar,366,8.7,26 the Esplanade
5733,,,,Chotto Matte,684,8.8,161 Bay St
5734,,,,Pai,1456,9.2,18 Duncan St
5735,,,,Walrus Pub & Beer Hall,728,8.7,187 Bay St
5736,,,,HotBlack Coffee,1490,9.0,245 Queen St W
5737,,,,The Keg Steakhouse + Bar,1122,8.8,165 York St
5738,,,,Cafe Landwer,1202,8.7,165 University Ave
5739,,,,House on Parliament,1771,8.9,454 Parliament St
5740,,,,Pai,1830,9.2,18 Duncan St
5741,,,,HotBlack Coffee,2038,9.0,245 Queen St W
5742,,,,The Library Specialty Coffee,2334,8.9,281 Dundas St W
5743,,,,The Keg Steakhouse + Bar,2243,8.8,165 York St
5744,,,,Cafe Landwer,2074,8.7,165 University Ave
5745,,,,Forget Me Not Cafe,1159,8.4,506 Adelaide St W
5746,,,,Chotto Matte,2333,8.8,161 Bay St
5747,,,,Walrus Pub & Beer Hall,2338,8.7,187 Bay St
5748,,,,Communist's Daughter,2083,8.6,1149 Dundas St W
5749,,,,Pennies,1111,8.3,127 Strachan Ave
5750,,,,Te Aro,3592,8.9,983 Queen St E
5751,,,,Boxcar Social,4167,8.9,4 Boulton Ave
5752,,,,House on Parliament,5241,8.9,454 Parliament St
5753,,,,Neo Coffee Bar,6165,9.0,161 Frederick St
5754,,,,The Keg Steakhouse & Bar,5845,8.9,515 Jarvis St
5755,,,,Pai,7584,9.2,18 Duncan St
5756,,,,Cluny Bistro,5513,8.5,35 Tank House Lane
5757,,,,Sukho Thai,6648,8.7,52 Wellington St E
5758,,,,HotBlack Coffee,7438,9.0,245 Queen St W
5759,,,,The Keg Steakhouse + Bar,6790,8.7,26 the Esplanade
5760,,,,The Good Neighbour,3347,8.8,238 Annette St
5761,,,,Sneaky Dee's,3304,8.6,431 College St
5762,,,,Communist's Daughter,3404,8.6,1149 Dundas St W
5763,,,,The Library Specialty Coffee,4443,8.9,281 Dundas St W
5764,,,,Pai,5044,9.2,18 Duncan St
5765,,,,HotBlack Coffee,4862,9.0,245 Queen St W
5766,,,,The Keg Steakhouse & Bar,4758,8.9,515 Jarvis St
5767,,,,The Keg Steakhouse + Bar,5176,8.8,165 York St
5768,,,,Eataly,3864,8.4,55 Bloor St W
5769,,,,House on Parliament,5661,8.9,454 Parliament St
5770,,,,The Keg Steakhouse & Bar,3540,8.9,515 Jarvis St
5771,,,,House on Parliament,4229,8.9,454 Parliament St
5772,,,,Eataly,2985,8.4,55 Bloor St W
5773,,,,The Library Specialty Coffee,4658,8.9,281 Dundas St W
5774,,,,HotBlack Coffee,5122,9.0,245 Queen St W
5775,,,,Pai,5393,9.2,18 Duncan St
5776,,,,Neo Coffee Bar,5467,9.0,161 Frederick St
5777,,,,Hair of the Dog,3912,8.5,425 Church St
5778,,,,The Keg Steakhouse + Bar,5213,8.8,165 York St
5779,,,,Sneaky Dee's,4539,8.6,431 College St
5780,,,,Sneaky Dee's,1855,8.6,431 College St
5781,,,,Communist's Daughter,1996,8.6,1149 Dundas St W
